                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        0                       48  0.6114149619351993E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.2625478700367452E+000  0.1657875025687374E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2639650810727142E+000  0.1146388311473747E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2646715924067402E+000  0.8845338090087697E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2653815747821439E+000  0.6174489813115035E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2660950756010615E+000  0.3455778853607525E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2675034463123085E+000 -0.1991492562695813E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2689258838849548E+000 -0.7565269696120383E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2696277398215236E+000 -0.1032813501763447E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2703331087034774E+000 -0.1310557417207050E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2710420380947630E+000 -0.1589185848960813E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2717545763986426E+000 -0.1868097973091288E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2731608576072301E+000 -0.2412781151674541E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2738693631018045E+000 -0.2683046662070411E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2745815200083709E+000 -0.2951056917489692E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2759869491009388E+000 -0.3466765904021917E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2774069543114454E+000 -0.3965907162841679E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2781074677609781E+000 -0.4202522547957813E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2788116171023007E+000 -0.4433169721606673E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2795194514656849E+000 -0.4657159082720435E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2802310207785406E+000 -0.4873787569256324E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2816350998125985E+000 -0.5273846886907725E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2823426867449517E+000 -0.5460568052354985E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2830540485286029E+000 -0.5637502178238811E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2844576199527200E+000 -0.5952863158323122E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2858762441328957E+000 -0.6222857536460717E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2865759344179203E+000 -0.6336859113914277E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2872793745750584E+000 -0.6438158405470854E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2879866146695295E+000 -0.6526162112541042E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2886977056949878E+000 -0.6600286755026470E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2901005463864940E+000 -0.6703016565679939E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2915187327939000E+000 -0.6746316414274195E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2922181103149362E+000 -0.6744685311113502E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2929213078014780E+000 -0.6727500328402447E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2936283761202975E+000 -0.6694366903110380E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2943393672204500E+000 -0.6644914965849649E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2957418134248566E+000 -0.6499705247847696E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2964488552664636E+000 -0.6402490043386112E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2971598555528394E+000 -0.6288553475422587E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2985622233180729E+000 -0.6016668501168131E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2999803500130809E+000 -0.5679152677034361E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3006795533425423E+000 -0.5490120615555344E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3013826757180084E+000 -0.5285327637360346E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3020897693146735E+000 -0.5064833749826374E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3028008874544442E+000 -0.4828745177698565E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3042032896037837E+000 -0.4322666240405346E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3056217089154449E+000 -0.3759381773623649E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3063209614419005E+000 -0.3464004022375789E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3070241959349096E+000 -0.3155952690976571E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3077314653852533E+000 -0.2835659374845521E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3084428237803372E+000 -0.2503608189357439E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3098455052331373E+000 -0.1822611404034681E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3112644480910127E+000 -0.1103429597737169E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3126673441859709E+000 -0.3689280009614578E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3140866185767511E+000  0.3908682310939450E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3147861488754098E+000  0.7692824822565210E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3154897478551057E+000  0.1151261875699681E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3161974698407886E+000  0.1535887648180101E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3176090663287348E+000  0.2300296453028352E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3190207762454738E+000  0.3054348628341728E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3197329007687688E+000  0.3428174001450465E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3211367102373212E+000  0.4147106992900517E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3218448423334909E+000  0.4498644363889841E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3225572089715719E+000  0.4843382073307861E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3239613994986744E+000  0.5492815547321077E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3253824103052137E+000  0.6102807255922986E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3267870135542914E+000  0.6651572827102253E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3282085450468965E+000  0.7144776386226456E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3289089587600426E+000  0.7362638489709310E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3296135731763206E+000  0.7563978607308770E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3310356554847174E+000  0.7912832141928551E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3324411837388364E+000  0.8177527525712985E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3338638362077717E+000  0.8359496762165531E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3345647125239617E+000  0.8416075811362589E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3352698367713710E+000  0.8450393490867011E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3366930843943639E+000  0.8449183281606680E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3380996350124262E+000  0.8353682128224261E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3395234995925542E+000  0.8160379759606633E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3409305919692077E+000  0.7873798924904555E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3423550851592426E+000  0.7487964480625756E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3437627353227325E+000  0.7014243347474376E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3451878755170902E+000  0.6444406455463896E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3458898094891775E+000  0.6131737582691713E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3465960781239216E+000  0.5796692505749289E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3480218775059783E+000  0.5060904977236210E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3494306916555336E+000  0.4261571853618660E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3508571594999153E+000  0.3386881031895031E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3515596678726264E+000  0.2934650789704287E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3522665506011919E+000  0.2466875118671038E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3536937001381213E+000  0.1488695684349673E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3551037298993713E+000  0.4868512269320157E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3565315712047002E+000 -0.5519138242925812E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3579422252998437E+000 -0.1590099185879997E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3593707640541826E+000 -0.2640780210726180E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3600741798340634E+000 -0.3153886161533374E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3607820244716367E+000 -0.3665228774764354E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3622112641496379E+000 -0.4675803073410589E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3636231863572597E+000 -0.5634449200087649E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3650531391413208E+000 -0.6551841565596691E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3657571832464711E+000 -0.6979718805138989E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3664656916541241E+000 -0.7392358374466061E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3678963662774549E+000 -0.8164552855564662E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3693095999709485E+000 -0.8837585406353650E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3707409993379954E+000 -0.9417409854223863E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3721548989273228E+000 -0.9879708342316511E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3735870316348047E+000 -0.1022724760754421E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3742920509122322E+000 -0.1035135992217185E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3750015827047523E+000 -0.1044390069121105E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3764344514058096E+000 -0.1052910112664438E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3778496992464591E+000 -0.1047635927926273E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3792833004664476E+000 -0.1028165428533988E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3799889778395544E+000 -0.1013329615392195E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3806991958875308E+000 -0.9949076946036022E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3821335232512370E+000 -0.9471216119923563E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3835501082665220E+000 -0.8863097306191507E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3849851641983920E+000 -0.8114192874914337E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3864024248944854E+000 -0.7250395738832154E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3878382172020209E+000 -0.6258713800819682E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3885448849524054E+000 -0.5730885563357493E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3892561366202981E+000 -0.5175175835394649E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906926633143980E+000 -0.3984748808364825E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3921112807506933E+000 -0.2731952153063361E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3935485393579716E+000 -0.1400537686710199E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3942558715770023E+000 -0.7276479326987735E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3949678151798677E+000 -0.4161773117987236E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3964058112052641E+000  0.1361226054538230E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3978257921768740E+000  0.2752802724665189E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3992645241576573E+000  0.4148769673687310E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4006851815107748E+000  0.5492976901667861E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4021246375186424E+000  0.6799442295335775E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4028329647561124E+000  0.7415468426061131E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4035459403307230E+000  0.8014312060982266E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4049861130669854E+000  0.9149040814367704E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4064080980831898E+000  0.1015539191683770E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4078489819624104E+000  0.1104139943084700E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4085579546347416E+000  0.1142278244293385E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4092715990385981E+000  0.1176778849600332E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4107131794667045E+000  0.1233865395138302E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4121364504859120E+000  0.1272664922559420E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4135787039030901E+000  0.1293151330179289E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4150025833890039E+000  0.1294028196481054E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4164454872284915E+000  0.1274820764667464E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4171553619472205E+000  0.1257878377373463E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4178699392666056E+000  0.1235834847660797E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4193134814589222E+000  0.1176162586714926E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4207385324003315E+000  0.1097797680645221E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4221826941776948E+000  0.9994496819189558E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4228931270204056E+000  0.9444053643902182E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4236082822798193E+000  0.8847732972253991E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4250530402966826E+000  0.7521658294771516E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4264791789985888E+000  0.6068165528097506E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4279245006208622E+000  0.4469150920429118E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4293511302922046E+000  0.2789204276834523E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4307969723739365E+000  0.1009150133190539E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4315081296316854E+000  0.1133665996311921E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4322240324066721E+000 -0.7971785105718096E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4336703555892585E+000 -0.2648717838953097E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4350978452768838E+000 -0.4466855709297702E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4365446095488126E+000 -0.6269048446561113E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4372561501422466E+000 -0.7130827669780706E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4379724515268884E+000 -0.7976877611123074E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4394196197836737E+000 -0.9604813274037550E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4408478144447435E+000 -0.1107981508214926E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4415691201190622E+000 -0.1176602760071452E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4422953263431588E+000 -0.1241241492983006E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4437238095821123E+000 -0.1354081668465184E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4451716570696643E+000 -0.1447090565699060E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4466003812561868E+000 -0.1515691907768644E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4480484967006693E+000 -0.1559942122863929E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4494774124003212E+000 -0.1577290739320609E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4509257463021384E+000 -0.1567243585452955E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4516378685710358E+000 -0.1551933424028226E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4523547849725745E+000 -0.1529584339086830E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4538032848641638E+000 -0.1463292669345636E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4552324238374593E+000 -0.1370652880281748E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4566810236293258E+000 -0.1250183444409446E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4581101737527656E+000 -0.1106644166132831E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4595588034031398E+000 -0.9381772785611556E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4602757894421288E+000 -0.8470078720511388E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4609976492870942E+000 -0.7504800005477975E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4624364737599613E+000 -0.5454653319283779E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4638654436198663E+000 -0.3280575395727608E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4653139293053107E+000 -0.9742406889545208E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4667426958949907E+000  0.1361758626362225E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4681909909302649E+000  0.3748454828678727E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4696194696135974E+000  0.6077121328450233E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4710674874510563E+000  0.8366401275826864E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4724955880641996E+000  0.1050925989214494E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4739432351432571E+000  0.1252038120414842E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4746546288820776E+000  0.1343607458250979E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4753708431352403E+000  0.1430291070452567E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4768180204343564E+000  0.1586638905884879E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4782450698952311E+000  0.1713225937145549E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4796916748342488E+000  0.1810382484395732E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4811180401971117E+000  0.1872828312826433E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4825639572128390E+000  0.1900252502608566E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4839895173470447E+000  0.1890537129657434E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4854346212872581E+000  0.1842733293460381E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4868592489124008E+000  0.1758239257161468E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4883034078186898E+000  0.1635530497696507E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4890127730361686E+000  0.1562049657517591E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4897269494941507E+000  0.1479620279188362E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4911700205210554E+000  0.1288512219303092E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4925923645124641E+000  0.1070623661906126E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4940341969505982E+000  0.8236341149732683E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4954551744513533E+000  0.5588467917099752E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4968956143599417E+000  0.2737698594735131E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4983150774995817E+000 -0.1818383464761729E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4997539801512165E+000 -0.3194041453613150E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5011717857434699E+000 -0.6152823461949384E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5026089954193582E+000 -0.9079060521962721E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5033145901992336E+000 -0.1046924817973542E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5040249580768369E+000 -0.1182769641458271E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5054602935869167E+000 -0.1441581203440834E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5068742712002268E+000 -0.1671195752867854E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5083075633915429E+000 -0.1872677721378615E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5097193799180908E+000 -0.2035352424909121E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5111504653103388E+000 -0.2159541817219315E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5125599509601106E+000 -0.2238188413551297E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5139886449194887E+000 -0.2270882029719835E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5153956111322718E+000 -0.2255001863081711E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5168217222310941E+000 -0.2189378722336093E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5175214937013021E+000 -0.2138965897832253E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5182259711097082E+000 -0.2076248435629698E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5196493204623187E+000 -0.1913762221670425E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5210507115504432E+000 -0.1709112136945888E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
