                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
  0.9631374980490372E-001 -0.1458968239571952E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9674329172290495E-001 -0.1466394611746026E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9717281238311899E-001 -0.1473835385293488E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9760038377309375E-001 -0.1481257065219948E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9802690013959602E-001 -0.1488675010573736E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9845154332541702E-001 -0.1496074822361121E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9887435364240478E-001 -0.1503456988244928E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9929537033270018E-001 -0.1510821974887447E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9950563699709117E-001 -0.1514505510936962E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9971546777904150E-001 -0.1518184908204415E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1001338416011113E+000 -0.1525531549238202E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1005519739301161E+000 -0.1532887840805705E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1009684419113418E+000 -0.1540228697021903E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1013832805884276E+000 -0.1547554632918390E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1017965241431221E+000 -0.1554866158245503E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1020031708664818E+000 -0.1558527538071743E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1022094289627331E+000 -0.1562185500347433E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1026207968731350E+000 -0.1569491562082712E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1030306586311927E+000 -0.1576785055636925E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1033375966878569E+000 -0.1582256482942432E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1036437154472388E+000 -0.1587721536056176E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1042535504593998E+000 -0.1598633780538657E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1046587039670283E+000 -0.1605902313201088E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1048607702444950E+000 -0.1609533142291821E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1050625019192630E+000 -0.1613161810568190E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1053651038635780E+000 -0.1618612187094605E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1056669725551330E+000 -0.1624058165379622E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1059681213467327E+000 -0.1629500012926467E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1062685633767180E+000 -0.1634937990468978E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1066685682586804E+000 -0.1642191956573133E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1070673667762141E+000 -0.1649439924009963E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1074649884729049E+000 -0.1656682326983282E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1078614622689093E+000 -0.1663919593871065E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1082573483159311E+000 -0.1671161884156462E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1086521396043235E+000 -0.1678399865506983E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1090458634105806E+000 -0.1685633962630934E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1094385464632414E+000 -0.1692864572777041E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1096346946006875E+000 -0.1696482170344221E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1098305918537963E+000 -0.1700099043754291E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1100262414276545E+000 -0.1703715250028756E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1102216464972900E+000 -0.1707330847243912E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1104168102082384E+000 -0.1710945896693074E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1106117356776306E+000 -0.1714560465034509E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1110008849168063E+000 -0.1721788455043526E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1113893516924152E+000 -0.1729019736176972E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1117769251659215E+000 -0.1736250550260420E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1119703839856498E+000 -0.1739865978048360E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1123566617870797E+000 -0.1747097346149771E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1128384089187258E+000 -0.1756139654510398E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1131268770824203E+000 -0.1761566934440836E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1134149012094452E+000 -0.1766995536301500E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1137024908679485E+000 -0.1772425669670685E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1138939772013962E+000 -0.1776046634884270E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1140852775521748E+000 -0.1779668417707914E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1144673322461584E+000 -0.1786914648000236E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1148486778311052E+000 -0.1794164688190723E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1152293386289933E+000 -0.1801418837760978E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1156093120426093E+000 -0.1808676851060216E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1159886554388824E+000 -0.1815939583086161E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1162726393454589E+000 -0.1821387454067034E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1165563038408498E+000 -0.1826838425530181E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1168396677491168E+000 -0.1832292798013145E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1171227534048525E+000 -0.1837751066527102E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1176878960000359E+000 -0.1848675375973681E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1179701933983991E+000 -0.1854145790356998E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1182523585320385E+000 -0.1859622727896934E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1184873300758632E+000 -0.1864190822896371E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1189572334482430E+000 -0.1873346090375058E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1192156889007639E+000 -0.1878392638639748E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
