                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
  0.2584362984580366E-001 -0.1608242817437993E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2660034910300451E-001 -0.1656019652790351E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2796375434824161E-001 -0.1742254609666728E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2937457257037916E-001 -0.1831705360008300E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3066646190291267E-001 -0.1913818539763074E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3186224053576833E-001 -0.1990002278649911E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3242942460325468E-001 -0.2026199935279054E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3297842305425909E-001 -0.2061276380206180E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3422596292082628E-001 -0.2141132852103238E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3539335388901379E-001 -0.2216050270787011E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3649275902354505E-001 -0.2286789030064451E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3753363573247148E-001 -0.2353595708219808E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3852348548313605E-001 -0.2416458536313684E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3946838072144648E-001 -0.2476367113449945E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4037332708911685E-001 -0.2533937595766832E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4081214567886765E-001 -0.2561919143419114E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4124248681605570E-001 -0.2589401277700797E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4221974313579228E-001 -0.2651967689176263E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4315747405035585E-001 -0.2712222508297452E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4361278517066520E-001 -0.2741557351720656E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4449851818652243E-001 -0.2798764688763758E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4577053536719854E-001 -0.2881232921585944E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4658458730289336E-001 -0.2934192106224940E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4737407034049466E-001 -0.2985681914679901E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4814089309162677E-001 -0.3035810149726022E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4854962661798395E-001 -0.3062574568169724E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4895238772315568E-001 -0.3088977631660692E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4974091346763506E-001 -0.3140752842552534E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5050815728857355E-001 -0.3191230591868509E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5125562313258406E-001 -0.3240498289242633E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5201874525977276E-001 -0.3290885420535272E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5276302054294915E-001 -0.3340108643632117E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5348968389214141E-001 -0.3388239332451416E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5384676004846130E-001 -0.3411916263373495E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5419984125808142E-001 -0.3435334804100480E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5492265167716751E-001 -0.3483250091134077E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5562969112029594E-001 -0.3530175916609250E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5632188995026521E-001 -0.3576275658512377E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5666268903915870E-001 -0.3599048563470815E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5700009010636534E-001 -0.3621621474885314E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5768865975845085E-001 -0.3667744945969931E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5836382968311050E-001 -0.3713047890572718E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5902631770056270E-001 -0.3757575969042098E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5967678278440073E-001 -0.3801371316849454E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6000778443513680E-001 -0.3823686744692553E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6033582793809117E-001 -0.3845822688195812E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6098334202647220E-001 -0.3889575632693872E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6161988710430088E-001 -0.3932666091525582E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6224598697523141E-001 -0.3975127483895192E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6287925462260903E-001 -0.4018155660701557E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6350248599767880E-001 -0.4060582930247137E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6411613590364101E-001 -0.4102438095679274E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6472062767752458E-001 -0.4143747845533218E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6533114106871742E-001 -0.4185550263731119E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6593284419764232E-001 -0.4226830308944653E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6623050712238210E-001 -0.4247281537151108E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6652610465048181E-001 -0.4267610678400642E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6711127584778691E-001 -0.4307913385559509E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6770152713425644E-001 -0.4348645187676090E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6828398544467695E-001 -0.4388917262636888E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6885895699373305E-001 -0.4428747958875726E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6942672971075634E-001 -0.4468154703011407E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.6999879900706668E-001 -0.4507935337146905E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7056392995511224E-001 -0.4547308831100308E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7112237833994611E-001 -0.4586291233370677E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7167936628085757E-001 -0.4625246594148386E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7223003029074895E-001 -0.4663834442690382E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7250550789435151E-001 -0.4683166902750014E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7277945997803240E-001 -0.4702411338359432E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7332289587997956E-001 -0.4740643418123307E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7386053996181634E-001 -0.4778544122995818E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7440126130489098E-001 -0.4816739879313128E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7493639344981572E-001 -0.4854619862544340E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7546612024629934E-001 -0.4892196558595835E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7599061652576694E-001 -0.4929481754455897E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7625480382850378E-001 -0.4948292700336972E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7651770838896585E-001 -0.4967032891610081E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7703975290228909E-001 -0.5004306663262897E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7755690553221463E-001 -0.5041312862377625E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7806931679698080E-001 -0.5078060258679943E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7858391238760531E-001 -0.5115044428460704E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7909392879210891E-001 -0.5151778255484098E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7959950236422209E-001 -0.5188268900174772E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.7985066300008360E-001 -0.5206425110039243E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8010076137267610E-001 -0.5224523116622584E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8060384686737350E-001 -0.5260984231420469E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8110276601679277E-001 -0.5297217104638374E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8159763735966687E-001 -0.5333228406853652E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8208857450050980E-001 -0.5369024735845403E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8233527856028587E-001 -0.5387039873910295E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8258101888527629E-001 -0.5405002613250022E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8306966347732864E-001 -0.5440774457208280E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8355460998199681E-001 -0.5476346796163776E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8403595802741481E-001 -0.5511726231285879E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8451853810723640E-001 -0.5547268405258795E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8499764036115064E-001 -0.5582627181837350E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8547335607817852E-001 -0.5617809084339721E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8594577314479761E-001 -0.5652820418610805E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8618287797692596E-001 -0.5670420516828249E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8665467770413919E-001 -0.5705498461003439E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8724095680098452E-001 -0.5749194212548991E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8759079488451400E-001 -0.5775324580479265E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8793894134075479E-001 -0.5801371062129376E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8828542771339894E-001 -0.5827335709417394E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8874734824059803E-001 -0.5862016817022617E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8897723217295266E-001 -0.5879304901928654E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8920641082869865E-001 -0.5896558811306050E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8955053571623788E-001 -0.5922502119809878E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.8989310656938947E-001 -0.5948370938151066E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9023415147754107E-001 -0.5974167112252193E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9057369783430666E-001 -0.5999892486776821E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9102522805407219E-001 -0.6034168597914362E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9147419094021028E-001 -0.6068325793900250E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9192355586586708E-001 -0.6102590422126408E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9237043990839973E-001 -0.6136743206843896E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9281490051770847E-001 -0.6170788418113814E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9325699338213435E-001 -0.6204730229320663E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9369933241007722E-001 -0.6238769884938085E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9413938391648062E-001 -0.6272712967142886E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9457719962797023E-001 -0.6306563369354888E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9501282975757115E-001 -0.6340324782636220E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9523096379031870E-001 -0.6357260450846343E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9544856414442876E-001 -0.6374174918905984E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9588218908245112E-001 -0.6407941958577079E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9631374980490372E-001 -0.6441628747786071E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9674329172290495E-001 -0.6475238051770044E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9717281238311899E-001 -0.6508925886158688E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9760038377309375E-001 -0.6542540682544776E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9802690013959602E-001 -0.6576152037400169E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9845154332541702E-001 -0.6609694742005243E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9887435364240478E-001 -0.6643171003388242E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9929537033270018E-001 -0.6676582937081983E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9950563699709117E-001 -0.6693298751166803E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9971546777904150E-001 -0.6709999205374605E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1001338416011113E+000 -0.6743355228201574E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1005519739301161E+000 -0.6776768867862321E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1009684419113418E+000 -0.6810126253859386E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1013832805884276E+000 -0.6843429729542470E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1017965241431221E+000 -0.6876681617086980E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1020031708664818E+000 -0.6893338360534176E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1022094289627331E+000 -0.6909983070996739E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1026207968731350E+000 -0.6943238162557534E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1030306586311927E+000 -0.6976450125599908E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1033375966878569E+000 -0.7001374323894827E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1036437154472388E+000 -0.7026277451468842E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1042535504593998E+000 -0.7076026241561455E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1046587039670283E+000 -0.7109181175892965E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1048607702444950E+000 -0.7125748313749804E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1050625019192630E+000 -0.7142309163034533E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1053651038635780E+000 -0.7167190817127796E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1056669725551330E+000 -0.7192060483250147E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1059681213467327E+000 -0.7216919392958737E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1062685633767180E+000 -0.7241768748501390E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1066685682586804E+000 -0.7274929132475914E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1070673667762141E+000 -0.7308076662495215E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1074649884729049E+000 -0.7341213372269766E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1078614622689093E+000 -0.7374341271988775E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1082573483159311E+000 -0.7407506948310860E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1086521396043235E+000 -0.7440667748972098E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1090458634105806E+000 -0.7473825675972605E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1094385464632414E+000 -0.7506982610694432E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1096346946006875E+000 -0.7523577241944682E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1098305918537963E+000 -0.7540172332788879E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1100262414276545E+000 -0.7556768152275695E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1102216464972900E+000 -0.7573364974377982E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1104168102082384E+000 -0.7589963087713543E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1106117356776306E+000 -0.7606562805210212E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1110008849168063E+000 -0.7639768441665128E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1113893516924152E+000 -0.7673004549022934E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1117769251659215E+000 -0.7706253921895227E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1119703839856498E+000 -0.7722884499644220E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1123566617870797E+000 -0.7756159633917582E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1128384089187258E+000 -0.7797789675414886E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1131268770824203E+000 -0.7822788135882500E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1134149012094452E+000 -0.7847801503515768E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1137024908679485E+000 -0.7872830777607719E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1138939772013962E+000 -0.7889525932846811E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1140852775521748E+000 -0.7906228816549778E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1144673322461584E+000 -0.7939658794235890E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1148486778311052E+000 -0.7973122328196244E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1152293386289933E+000 -0.8006620915593551E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1156093120426093E+000 -0.8040153541379901E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1159886554388824E+000 -0.8073724282922730E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1162726393454589E+000 -0.8098916912063286E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1165563038408498E+000 -0.8124133165125232E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1168396677491168E+000 -0.8149374486542783E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1171227534048525E+000 -0.8174643208854629E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1176878960000359E+000 -0.8225244927085987E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1179701933983991E+000 -0.8250598310219505E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1182523585320385E+000 -0.8275991494024101E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1184873300758632E+000 -0.8297178245024403E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1189572334482430E+000 -0.8339660271421515E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1192156889007639E+000 -0.8363088621905949E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
