                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        0                        1  0.3493101410844601E+001  0.0000000000000000E+000
  0.3084428237803372E+000  0.2521110771873719E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3098455052331373E+000  0.2553990276051959E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3112644480910127E+000  0.2587715711953650E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3126673441859709E+000  0.2621527647259351E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3140866185767511E+000  0.2656218265709293E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3147861488754098E+000  0.2673498641961680E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3154897478551057E+000  0.2691002169311624E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3161974698407886E+000  0.2708733153008111E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3176090663287348E+000  0.2744475569453290E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3190207762454738E+000  0.2780726305272399E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3197329007687688E+000  0.2799205624644046E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3211367102373212E+000  0.2836014412813413E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3218448423334909E+000  0.2854774333476622E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3225572089715719E+000  0.2873777557810675E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3239613994986744E+000  0.2911627889308522E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3253824103052137E+000  0.2950472599763328E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3267870135542914E+000  0.2989419122225196E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3282085450468965E+000  0.3029400514937170E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3289089587600426E+000  0.3049309457148753E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3296135731763206E+000  0.3069477388124687E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3310356554847174E+000  0.3110610401351041E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3324411837388364E+000  0.3151837004629420E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3338638362077717E+000  0.3194157962167204E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3345647125239617E+000  0.3215230956604931E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3352698367713710E+000  0.3236582173854714E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3366930843943639E+000  0.3280141481475848E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3380996350124262E+000  0.3323799879025141E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3395234995925542E+000  0.3368617899841600E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3409305919692077E+000  0.3413531962875578E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3423550851592426E+000  0.3459648319398038E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3437627353227325E+000  0.3505873391338389E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3451878755170902E+000  0.3553341572873360E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3458898094891775E+000  0.3576969525659778E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3465960781239216E+000  0.3600909378542925E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3480218775059783E+000  0.3649750304362849E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3494306916555336E+000  0.3698690942894760E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3508571594999153E+000  0.3748949472238262E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3515596678726264E+000  0.3773965507082299E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3522665506011919E+000  0.3799315346801578E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3536937001381213E+000  0.3851043775241149E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3551037298993713E+000  0.3902879370307777E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3565315712047002E+000  0.3956114470326645E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3579422252998437E+000  0.4009451079802740E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3593707640541826E+000  0.4064224448607557E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3600741798340634E+000  0.4091479521384533E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3607820244716367E+000  0.4119098222868744E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3622112641496379E+000  0.4175461780068540E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3636231863572597E+000  0.4231940806067361E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3650531391413208E+000  0.4289957925479467E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3657571832464711E+000  0.4318825156761740E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3664656916541241E+000  0.4348077066045563E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3678963662774549E+000  0.4407766111670323E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3693095999709485E+000  0.4467557075211780E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3707409993379954E+000  0.4528976132348566E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3721548989273228E+000  0.4590509124436293E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3735870316348047E+000  0.4653720647288849E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3742920509122322E+000  0.4685168418742643E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3750015827047523E+000  0.4717038548563122E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3764344514058096E+000  0.4782080784523081E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3778496992464591E+000  0.4847227736980275E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3792833004664476E+000  0.4914146820518160E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3799889778395544E+000  0.4947433558754074E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3806991958875308E+000  0.4981167624752684E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3821335232512370E+000  0.5050018306176606E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3835501082665220E+000  0.5118983778439229E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3849851641983920E+000  0.5189846149264539E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3864024248944854E+000  0.5260824650773200E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3878382172020209E+000  0.5333740509952180E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3885448849524054E+000  0.5370003077472546E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3892561366202981E+000  0.5406751792119842E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906926633143980E+000  0.5481751336533208E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3921112807506933E+000  0.5556852245223645E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3935485393579716E+000  0.5634012373304456E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3942558715770023E+000  0.5672387563168493E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3949678151798677E+000  0.5711282554566701E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3964058112052641E+000  0.5790673663470831E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3978257921768740E+000  0.5870169528556938E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3992645241576573E+000  0.5951841928062434E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4006851815107748E+000  0.6033615212323531E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4021246375186424E+000  0.6117629323146435E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4028329647561124E+000  0.6159404721808276E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4035459403307230E+000  0.6201745969178825E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4049861130669854E+000  0.6288173147803181E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4064080980831898E+000  0.6374701931106073E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4078489819624104E+000  0.6463603874539590E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4085579546347416E+000  0.6507803600325555E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4092715990385981E+000  0.6552601013524044E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4107131794667045E+000  0.6644037957214857E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4121364504859120E+000  0.6735565960749802E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4135787039030901E+000  0.6829600876541865E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4150025833890039E+000  0.6923728435691218E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4164454872284915E+000  0.7020445939529305E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4171553619472205E+000  0.7068527890217636E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4178699392666056E+000  0.7117263530404873E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4193134814589222E+000  0.7216747403025507E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4207385324003315E+000  0.7316321267438284E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4221826941776948E+000  0.7418630725088728E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4228931270204056E+000  0.7469483459137127E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4236082822798193E+000  0.7521025397949556E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4250530402966826E+000  0.7626231614367619E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4264791789985888E+000  0.7731507514194055E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4279245006208622E+000  0.7839658241584562E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4293511302922046E+000  0.7947868572593386E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4307969723739365E+000  0.8059035906096127E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4315081296316854E+000  0.8114275412304075E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4322240324066721E+000  0.8170259670727827E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4336703555892585E+000  0.8284524972484051E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4350978452768838E+000  0.8398848756011877E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4365446095488126E+000  0.8516315814241556E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4372561501422466E+000  0.8574687763178980E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4379724515268884E+000  0.8633852933893280E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4394196197836737E+000  0.8754622218805158E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4408478144447435E+000  0.8875433856111167E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4415691201190622E+000  0.8937066632022058E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4422953263431588E+000  0.8999539489564691E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4437238095821123E+000  0.9123671874162669E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4451716570696643E+000  0.9251193320668998E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4466003812561868E+000  0.9378738834478866E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4480484967006693E+000  0.9509770700387942E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4494774124003212E+000  0.9640821522638482E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4509257463021384E+000  0.9775459172953190E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4516378685710358E+000  0.9842331994198914E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4523547849725745E+000  0.9910105936329960E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4538032848641638E+000  0.1004842594264362E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4552324238374593E+000  0.1018672510842372E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4566810236293258E+000  0.1032878085135235E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4581101737527656E+000  0.1047080310843833E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4595588034031398E+000  0.1061669218512410E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4602757894421288E+000  0.1068962711673065E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4609976492870942E+000  0.1076354931890758E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4624364737599613E+000  0.1091237342879235E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4638654436198663E+000  0.1106214445965141E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4653139293053107E+000  0.1121597633735891E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4667426958949907E+000  0.1136972230918615E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4681909909302649E+000  0.1152763311372188E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4696194696135974E+000  0.1168545000151274E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4710674874510563E+000  0.1184755115856727E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4724955880641996E+000  0.1200954664357510E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4739432351432571E+000  0.1217594185278998E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4746546288820776E+000  0.1225852629598725E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4753708431352403E+000  0.1234221911345982E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4768180204343564E+000  0.1251302531059737E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4782450698952311E+000  0.1268369970070495E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4796916748342488E+000  0.1285900385596275E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4811180401971117E+000  0.1303412880465724E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4825639572128390E+000  0.1321397941609320E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4839895173470447E+000  0.1339361553446985E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4854346212872581E+000  0.1357808931067215E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4868592489124008E+000  0.1376231201156914E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4883034078186898E+000  0.1395147348818907E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4890127730361686E+000  0.1404528560470411E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4897269494941507E+000  0.1414033404974510E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4911700205210554E+000  0.1433424003083880E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4925923645124641E+000  0.1452780680256859E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4940341969505982E+000  0.1472653820524085E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4954551744513533E+000  0.1492491328699443E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4968956143599417E+000  0.1512862237939046E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4983150774995817E+000  0.1533199604157355E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4997539801512165E+000  0.1554084636624503E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5011717857434699E+000  0.1574926506934279E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5026089954193582E+000  0.1596319675644348E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5033145901992336E+000  0.1606920880927303E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5040249580768369E+000  0.1617660223294436E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5054602935869167E+000  0.1639566326790198E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5068742712002268E+000  0.1661422812268624E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5083075633915429E+000  0.1683862542541173E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5097193799180908E+000  0.1706246498484016E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5111504653103388E+000  0.1729219532069088E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5125599509601106E+000  0.1752124664051669E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5139886449194887E+000  0.1775626528684375E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5153956111322718E+000  0.1799057608361645E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5168217222310941E+000  0.1823104755626400E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5175214937013021E+000  0.1835015915973726E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5182259711097082E+000  0.1847081875263292E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5196493204623187E+000  0.1871689879161273E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5210507115504432E+000  0.1896220007299748E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5224711205917376E+000  0.1921391396536608E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5238694602100501E+000  0.1946478665687916E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5252867473175860E+000  0.1972221175363366E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5266818578146265E+000  0.1997875162097169E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5280958424479433E+000  0.2024197859277202E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5294875479622704E+000  0.2050424649603627E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5308980519081795E+000  0.2077330419141495E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5315897990915242E+000  0.2090645565378281E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5322861621718665E+000  0.2104129347204991E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5336930054054428E+000  0.2131614432325211E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5350773724252683E+000  0.2158981475827435E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5364803698431728E+000  0.2187047541372142E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5378608005264396E+000  0.2214993554717553E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5392597813604304E+000  0.2243657096819920E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5406361195906186E+000  0.2272195174086199E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5420309296852950E+000  0.2301459833767213E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5434030231342598E+000  0.2330586868394307E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5447935032696853E+000  0.2360451126028265E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5454750860013298E+000  0.2375219349452739E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5461611813535058E+000  0.2390172307241835E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5475471759480981E+000  0.2420648274780409E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5489103216683819E+000  0.2450977328334160E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5502916864559503E+000  0.2482075480170210E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5516501470145527E+000  0.2513018190556207E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5530267417001804E+000  0.2544741339336274E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5543803815279246E+000  0.2576299137112541E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5557520684343584E+000  0.2608649213281203E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5564241908332328E+000  0.2624638559327819E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5571007408715000E+000  0.2640825617638987E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5584673852891149E+000  0.2673809319373990E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5598109890092705E+000  0.2706614233743819E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5611724631103744E+000  0.2740241740140158E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5625108628336982E+000  0.2773680251398428E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5638670422121845E+000  0.2807949775038273E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5652001162166281E+000  0.2842017322304775E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5665508751626648E+000  0.2876926394355943E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5672175718156828E+000  0.2894302600951128E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5678886716251815E+000  0.2911891866815705E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5692237030142342E+000  0.2947178069502100E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5705457632349941E+000  0.2982512426381184E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5718853130158281E+000  0.3018714289756192E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5732016898528652E+000  0.3054686216527390E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5745354541960022E+000  0.3091540318204340E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5758460330288072E+000  0.3128160490881353E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5771738993343940E+000  0.3165682605296065E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5784785766068797E+000  0.3202963802044162E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5798004409114087E+000  0.3241156078191459E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5804476661465222E+000  0.3260011056217202E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5810991028293809E+000  0.3279092190763773E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5824148584542800E+000  0.3317951726531811E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5837074279737465E+000  0.3356548702230381E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5850169773431467E+000  0.3396083636825054E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
